Date,600000.SS,600004.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600025.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600061.SS,600066.SS,600068.SS,600085.SS,600089.SS,600100.SS,600104.SS,600109.SS,600111.SS,600115.SS,600118.SS,600153.SS,600170.SS,600176.SS,600177.SS,600183.SS,600188.SS,600196.SS,600208.SS,600219.SS,600221.SS,600233.SS,600271.SS,600276.SS,600297.SS,600299.SS,600309.SS,600332.SS,600340.SS,600346.SS,600352.SS,600362.SS,600369.SS,600372.SS,600383.SS,600390.SS,600398.SS,600406.SS,600436.SS,600438.SS,600482.SS,600489.SS,600498.SS,600516.SS,600519.SS,600522.SS,600535.SS,600547.SS,600566.SS,600570.SS,600583.SS,600585.SS,600588.SS,600606.SS,600637.SS,600655.SS,600660.SS,600663.SS,600674.SS,600690.SS,600703.SS,600705.SS,600733.SS,600741.SS,600760.SS,600795.SS,600809.SS,600816.SS,600837.SS,600848.SS,600867.SS,600886.SS,600887.SS,600900.SS,600919.SS,600926.SS,600928.SS,600958.SS,600968.SS,600977.SS,600989.SS,600998.SS,600999.SS,601006.SS,601009.SS,601018.SS,601021.SS,601066.SS,601088.SS,601108.SS,601111.SS,601117.SS,601138.SS,601155.SS,601162.SS,601166.SS,601169.SS,601186.SS,601198.SS,601211.SS,601212.SS,601216.SS,601225.SS,601229.SS,601238.SS,601727.SS,601766.SS,601788.SS,601800.SS,601808.SS,601818.SS,601828.SS,601838.SS,601857.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601901.SS,601919.SS,601933.SS,601939.SS,601985.SS,601988.SS,601989.SS,601992.SS,601997.SS,601998.SS,603019.SS,603156.SS,603160.SS,603259.SS,603260.SS,603288.SS,603501.SS,603833.SS,603899.SS,603986.SS,603993.SS,000001.SZ,000002.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000338.SZ,000415.SZ,000423.SZ,000425.SZ,000568.SZ,000596.SZ,000625.SZ,000629.SZ,000630.SZ,000656.SZ,000671.SZ,000703.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000858.SZ,000876.SZ,000898.SZ,000938.SZ,000961.SZ,000963.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002010.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002050.SZ,002081.SZ,002120.SZ,002142.SZ,002146.SZ,002153.SZ,002179.SZ,002230.SZ,002236.SZ,002241.SZ,002271.SZ,002294.SZ,002304.SZ,002311.SZ,002352.SZ,002410.SZ,002411.SZ,002415.SZ,002422.SZ,002460.SZ,002468.SZ,002475.SZ,002493.SZ,002508.SZ,002555.SZ,002558.SZ,002594.SZ,002601.SZ,002602.SZ,002607.SZ,002624.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002773.SZ,002841.SZ,002916.SZ,002938.SZ,002939.SZ,002945.SZ,002958.SZ,300003.SZ,300017.SZ,300024.SZ,300033.SZ,300059.SZ,300070.SZ,300122.SZ,300136.SZ,300142.SZ,300144.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300498.SZ
2019-09-27,127.49,43.5,197.1,11.2,25.61,28.68,141.0,7.39,12.48,6.73,4.46,6.48,13.74,11.03,110.51,604.78,152.85,119.75,263.44,10.41,69.78,474.02,36.11,238.64,249.05,163.26,193.37,74.38,209.35,7.15,404.4,115.13,44.3,105.8,179.15,221.56,30.17,277.9,20.29,14.76,6.22,49.99,351.14,3336.26,26.11,29.4,1289.39,48.44,446.27,139.13,230.3,22.55,21.73,41.56,153.89,42.81,67.38,521.61,568.58,126.64,63.67,96.25,89.16,104.87,6955.48,71.51,161.18,490.66,56.71,1275.02,108.7,143.84,1088.88,638.84,29.54,1351.81,992.4,115.15,174.79,460.72,301.46,103.3,68.8,918.65,157.45,712.6,253.69,168.15,319.65,59.03,819.68,379.72,1916.65,40.98,7.49,17.75,7.78,11.47,3.1,16.55,10.29,14.92,25.96,12.5,40.54,4.42,88.55,23.36,29.2,10.67,9.14,6.5,15.2,39.13,8.74,69.4,17.69,11.11,11.98,19.76,4.06,37.89,9.78,24.16,19.42,5.69,8.61,14.76,11.72,14.51,5.29,12.04,8.87,8.87,36.37,9.08,11.53,191.07,6.0,7.21,5.56,76.78,10.38,5.76,5.85,9.27,7.29,12.99,8.24,98.78,62.19,226.2,122.44,47.38,406.88,104.4,113.38,89.4,416.57,12.28,2494.82,3078.54,484.47,273.8,10.72,358.53,6.91,197.89,77.76,344.59,170.24,2018.07,343.36,56.97,15.03,71.83,39.94,186.71,83.84,23.84,62.16,18.09,20.6,139.01,78.97,37.21,177.9,1966.74,273.66,6.29,153.66,45.36,286.37,21.15,495.09,960.64,429.72,64.36,899.41,69.06,507.66,102.43,124.36,257.99,153.27,44.57,85.39,678.9,305.34,427.17,740.47,404.82,442.1,219.15,402.73,209.58,122.48,416.24,68.88,638.32,164.72,214.23,48.87,706.42,101.7,171.57,204.05,78.3,49.52,110.4,70.27,126.65,58.16,20.97,496.49,13.55,52.25,65.71,141.81,188.58,41.57,15.4,16.03,6.38,106.21,234.99,343.74,841.8,577.21,125.25,195.67,461.36,388.5,225.38,753.43,84.08,46.8,62.85,56.43
2019-09-30,126.97,43.59,196.75,11.2,25.35,28.39,140.64,7.32,12.47,6.7,4.45,6.36,13.79,10.94,108.2,599.8,151.11,119.39,264.39,10.29,68.92,473.0,36.28,237.66,248.18,158.57,193.83,73.26,211.56,7.1,399.46,116.98,44.71,105.68,179.15,201.25,30.09,278.49,20.22,14.7,6.22,50.43,347.95,3321.14,25.86,29.33,1288.89,48.56,441.56,136.48,227.83,22.51,21.57,41.28,153.57,41.36,67.12,517.67,572.77,124.98,63.0,96.02,88.81,104.24,6816.2,70.97,161.35,488.42,57.11,1256.49,108.36,143.54,1075.27,638.84,29.34,1344.81,985.44,112.93,177.6,458.88,290.1,103.09,68.47,903.01,154.66,710.4,253.22,162.57,309.25,58.78,790.6,380.85,1930.58,41.03,7.41,17.77,7.36,11.25,3.08,16.27,10.17,14.8,25.32,12.48,40.46,4.4,86.85,22.68,29.29,10.21,8.94,6.56,14.53,40.42,8.6,68.88,17.62,11.01,11.77,19.26,4.02,37.66,9.73,24.09,19.42,5.69,8.57,14.41,11.69,14.48,5.21,11.94,8.77,8.95,36.14,8.82,11.26,191.17,6.14,7.12,5.32,76.22,10.29,5.72,5.83,9.24,7.31,12.9,8.15,96.98,61.7,204.9,121.96,46.55,409.07,98.34,113.21,91.72,409.18,12.19,2448.16,3068.63,467.76,271.52,10.5,359.01,6.87,196.2,76.73,344.86,168.44,1977.78,337.15,57.09,14.95,71.21,40.15,187.31,87.71,23.79,61.25,18.05,20.33,137.55,77.86,36.84,178.7,1911.22,286.65,6.25,151.31,44.52,291.72,21.14,493.48,975.26,410.59,64.44,905.08,68.0,499.69,103.76,125.85,257.48,158.02,43.64,85.14,664.16,309.5,417.1,717.27,392.08,445.36,212.88,401.08,202.69,123.11,413.04,68.39,622.3,162.08,210.72,49.99,677.74,103.05,169.87,203.18,77.55,49.72,111.17,70.27,124.39,56.76,20.62,514.49,13.55,54.23,66.22,142.49,182.46,40.62,15.0,15.96,6.31,104.13,230.29,342.33,819.32,560.66,124.71,193.71,461.1,380.92,227.28,752.47,83.8,46.03,57.88,57.13
2019-10-08,127.49,44.47,192.11,11.26,25.4,28.56,141.71,7.33,12.46,6.69,4.48,6.34,13.76,10.79,107.59,610.14,151.34,116.78,277.2,10.32,68.87,467.92,36.56,237.91,249.05,159.74,193.37,73.18,212.66,7.04,397.88,115.36,44.4,108.35,178.97,201.1,30.15,279.48,20.41,14.63,6.19,50.94,346.07,3307.66,25.2,29.45,1296.41,49.0,452.12,136.57,227.54,22.5,21.49,40.89,159.15,41.9,67.63,519.75,586.12,124.89,63.75,96.37,89.07,104.8,6912.43,71.82,161.7,485.62,57.27,1245.31,109.72,146.84,1076.27,641.08,29.2,1344.81,990.31,113.93,177.92,465.46,286.88,102.89,67.28,897.49,149.19,708.2,253.19,160.81,307.77,58.78,770.21,392.21,1931.8,41.64,7.46,17.91,7.27,11.15,3.07,14.89,10.09,14.68,25.18,12.44,41.24,4.38,86.65,23.3,29.16,10.16,8.85,6.47,14.73,40.84,8.48,70.27,17.69,11.18,11.61,19.1,4.08,37.77,9.84,24.23,19.25,5.69,8.54,14.36,11.68,14.62,5.36,11.77,8.82,8.87,36.22,8.69,11.15,199.25,6.03,7.07,5.2,76.78,10.39,5.74,5.85,9.16,7.39,13.06,8.27,96.51,60.88,192.2,117.76,45.7,406.16,96.83,110.93,89.2,395.09,12.1,2539.98,3114.21,464.95,276.41,10.4,374.32,6.85,194.51,76.53,340.46,170.96,2038.82,338.21,57.72,14.95,71.52,41.74,195.98,85.65,23.84,62.03,18.05,20.27,135.58,77.59,36.47,178.52,1952.31,299.48,6.29,149.75,47.14,291.52,21.68,495.3,986.63,411.13,63.56,906.7,67.29,505.44,104.51,125.06,257.99,153.0,45.24,86.64,651.08,298.52,406.13,717.27,376.96,459.24,214.45,400.61,205.52,119.39,405.96,69.73,622.3,162.26,210.72,50.07,663.66,102.51,171.92,198.32,76.16,49.36,109.77,69.74,123.81,55.98,20.44,547.97,13.47,50.24,66.26,141.1,169.52,41.35,15.03,15.85,6.41,108.17,230.29,342.56,823.64,560.28,123.48,191.31,426.16,369.83,216.0,760.62,81.0,45.15,60.04,58.26
2019-10-09,128.26,44.59,192.92,11.33,25.35,28.8,142.77,7.36,12.45,6.71,4.61,6.38,13.78,10.73,107.19,604.01,152.78,117.72,286.06,10.37,68.17,471.22,37.11,236.04,251.22,159.15,191.89,73.5,214.5,7.04,400.84,115.47,44.19,108.12,179.69,206.23,30.33,275.73,20.53,14.7,6.19,51.97,349.4,3239.82,25.32,29.91,1274.84,48.92,455.69,137.8,229.14,22.44,21.65,41.0,166.1,41.95,67.32,532.51,588.16,128.02,63.77,98.92,89.69,105.35,6798.24,71.74,161.96,507.74,56.94,1259.33,109.72,144.95,1091.2,651.53,29.37,1349.01,981.96,114.72,177.76,466.51,289.53,103.5,67.72,896.88,150.2,706.0,253.13,162.57,309.25,58.12,782.79,381.61,1911.19,41.45,7.54,18.05,7.46,11.21,3.09,14.8,10.36,14.68,25.21,12.49,41.03,4.39,86.41,24.26,29.41,10.23,8.77,6.58,14.36,40.24,8.57,71.37,17.84,11.19,11.62,19.07,4.11,37.89,9.81,24.59,19.32,5.7,8.55,14.47,11.7,14.38,5.5,11.74,8.98,8.86,36.04,8.81,11.21,191.55,6.15,7.1,5.28,76.46,10.45,5.76,5.88,9.14,7.47,13.24,8.38,97.4,61.01,193.91,117.42,44.17,408.42,100.23,111.9,88.38,401.56,12.13,2547.51,3157.82,469.72,281.31,10.35,374.32,6.87,196.35,76.73,341.01,171.68,2023.31,333.37,58.75,14.99,71.52,42.9,203.76,89.83,23.84,63.21,18.05,20.37,136.61,77.73,36.51,178.88,1939.12,298.86,6.29,151.49,49.99,290.18,21.91,509.59,967.41,404.57,63.04,903.46,66.59,505.7,105.43,122.6,234.67,157.62,46.33,89.47,658.53,296.22,413.1,717.27,379.76,455.16,217.4,395.37,206.02,126.38,408.83,69.32,622.3,161.72,210.18,50.74,657.37,103.32,174.79,201.78,74.46,49.03,109.28,68.75,129.35,56.32,20.52,554.09,13.46,49.22,65.42,141.09,176.7,40.02,15.32,16.13,6.8,109.53,233.2,344.67,838.6,565.93,123.48,194.15,434.74,369.69,215.76,759.9,80.88,45.25,59.77,57.8
2019-10-10,128.0,45.33,198.37,11.33,25.51,28.83,142.24,7.42,12.48,6.73,4.72,6.43,13.76,11.19,107.83,605.16,152.5,119.39,285.75,10.42,68.65,468.94,37.11,236.85,251.66,160.33,194.57,73.66,213.22,7.28,402.62,117.21,44.4,108.93,180.4,211.95,30.33,280.77,20.95,14.89,6.22,51.46,352.44,3415.95,25.86,31.03,1291.15,49.51,454.83,139.04,230.74,22.56,21.73,40.94,167.37,42.0,67.51,545.5,606.48,127.01,63.8,98.92,89.99,105.35,6844.34,71.82,162.91,506.48,57.32,1284.37,113.79,144.56,1115.42,650.03,29.48,1349.01,985.79,114.72,177.13,470.19,296.91,104.11,68.47,894.12,150.3,708.2,257.57,162.57,312.96,58.32,791.04,380.85,1927.55,41.05,7.55,18.09,7.46,11.27,3.16,14.95,10.33,14.65,25.61,12.49,40.87,4.45,87.23,24.46,29.32,10.35,9.11,6.65,14.77,40.03,8.65,71.44,17.89,11.2,11.69,19.19,4.09,38.0,9.82,24.59,19.73,5.72,8.56,14.66,11.71,14.93,5.53,11.79,8.98,8.85,36.22,8.92,11.32,195.61,6.14,7.12,5.65,77.1,10.45,5.78,5.85,9.25,7.69,13.25,8.48,98.75,61.8,198.99,124.1,44.38,407.88,101.53,112.22,91.9,412.34,12.1,2546.01,3139.98,479.83,279.35,10.45,376.24,6.91,199.88,78.38,343.49,171.68,2007.19,334.85,59.44,14.79,71.83,43.69,204.06,90.46,23.9,63.08,18.14,20.42,137.04,78.28,36.61,178.79,1927.74,312.61,6.29,153.28,50.6,293.37,21.97,510.8,1029.68,423.16,63.7,906.7,66.82,504.26,108.17,127.78,245.95,161.03,46.35,88.89,670.78,300.82,444.47,677.27,402.66,456.38,217.86,394.19,212.54,128.33,414.03,68.75,597.1,164.54,211.62,50.3,685.04,104.4,176.78,203.51,74.78,49.94,108.44,69.44,128.48,57.76,20.7,597.36,13.56,48.86,69.32,147.02,181.26,41.0,15.39,16.14,6.83,110.37,237.01,348.42,845.4,571.19,126.13,203.51,477.87,390.89,216.72,835.09,81.64,46.03,65.55,59.53
2019-10-11,132.2,45.4,197.86,11.33,25.51,29.06,143.3,7.53,12.53,6.73,4.71,6.44,13.89,11.34,110.06,617.79,157.09,118.12,286.69,10.47,69.35,468.43,37.17,236.93,252.09,160.33,194.68,74.46,212.48,7.35,401.83,117.32,44.61,108.82,181.47,222.59,30.53,278.99,21.08,14.82,6.19,51.74,351.14,3431.88,26.29,30.47,1304.69,49.7,458.25,140.63,231.18,22.67,21.93,40.69,167.58,42.27,67.38,544.34,605.93,124.15,63.83,98.8,88.54,104.01,6954.64,70.89,164.13,500.04,56.38,1296.39,117.02,149.3,1096.84,656.0,29.62,1360.21,998.32,115.5,179.79,471.25,285.36,104.72,68.26,921.41,149.39,710.4,261.45,164.92,321.69,58.76,783.66,382.74,1917.25,41.28,7.63,18.24,7.54,11.37,3.2,14.85,10.33,14.78,26.05,12.52,42.13,4.51,87.05,25.55,29.43,10.5,9.32,6.68,14.95,40.55,8.71,72.54,18.06,11.26,11.81,19.48,4.06,38.12,9.87,24.66,20.01,5.75,8.62,14.83,11.76,15.99,5.58,11.81,9.06,8.93,36.1,9.04,11.47,194.67,6.24,7.2,5.81,76.86,10.53,5.81,5.9,9.24,7.79,13.48,8.58,97.85,62.7,202.01,124.66,43.81,409.9,99.23,113.07,94.7,397.47,12.13,2631.81,3158.81,480.25,279.35,10.42,377.67,6.97,206.33,79.21,343.94,176.71,2027.13,334.29,59.56,14.51,72.14,43.8,205.56,94.14,23.95,64.52,18.09,20.6,136.01,79.34,36.98,180.75,1931.35,309.06,6.37,152.95,50.6,292.44,22.14,506.17,1030.49,422.61,66.42,903.46,66.94,510.0,112.09,126.2,241.33,159.37,47.25,90.14,663.17,301.49,443.18,663.27,409.79,468.82,216.29,396.04,207.62,129.05,412.04,68.19,593.14,164.36,208.29,49.95,688.81,104.4,181.28,202.97,74.38,49.37,106.48,70.88,130.38,58.3,20.92,599.45,13.74,48.5,68.58,148.06,195.06,41.22,15.71,16.27,7.03,110.01,239.92,347.48,884.68,580.6,126.31,203.91,482.86,402.12,214.41,811.83,80.28,45.39,68.46,59.17
2019-10-14,136.41,43.82,195.47,11.39,25.48,29.53,145.07,7.59,12.58,6.77,4.65,6.47,13.89,11.4,110.67,618.56,159.18,118.96,284.95,10.52,71.29,475.29,37.39,241.65,254.26,163.45,197.31,75.34,212.66,7.43,406.38,118.25,45.13,108.7,182.19,223.25,31.01,280.96,21.44,14.95,6.28,52.41,357.07,3438.83,26.83,30.59,1313.22,50.2,463.53,146.8,234.82,22.79,22.21,41.28,169.89,46.27,67.63,565.21,612.55,126.64,64.36,98.34,88.92,105.59,6985.03,71.97,166.12,489.96,56.9,1310.42,117.7,148.97,1111.44,656.75,29.93,1371.41,1004.93,115.79,180.58,472.3,296.72,107.98,69.44,944.42,153.4,714.8,261.2,167.27,325.21,59.34,784.53,382.37,1931.19,41.03,7.88,18.56,7.87,11.48,3.18,15.15,10.38,14.85,26.35,12.57,42.58,4.58,87.67,25.22,29.45,10.76,9.42,7.07,15.33,41.4,8.78,73.67,18.31,11.29,12.09,19.77,4.08,38.58,9.92,25.06,21.1,5.77,8.68,15.08,11.82,15.85,5.87,12.07,9.2,8.92,36.82,9.3,11.6,194.31,6.22,7.33,5.75,78.14,10.62,5.81,5.93,9.4,7.85,13.66,8.73,100.46,63.15,200.3,124.2,43.64,410.66,103.9,117.46,94.16,413.15,12.22,2693.53,3189.53,481.1,282.29,10.55,377.19,7.05,211.4,84.36,350.73,177.79,2026.93,332.41,59.56,14.55,72.45,43.43,207.35,94.14,24.12,65.18,18.28,20.81,137.98,80.99,37.54,182.71,1925.94,309.21,6.43,154.41,51.05,292.75,22.35,507.58,1031.85,439.56,66.05,914.8,70.36,523.38,115.08,129.98,250.05,161.29,47.05,90.8,673.27,302.97,443.96,669.27,416.27,476.98,222.37,400.31,208.85,128.99,411.05,68.11,598.36,163.94,213.6,50.94,718.99,105.3,181.75,206.21,74.94,49.79,108.86,71.34,136.14,58.94,21.17,605.57,13.91,49.07,68.64,148.93,194.02,43.38,15.81,16.33,7.34,112.73,242.83,350.76,883.32,586.99,131.26,203.67,483.12,416.16,214.73,801.16,79.72,44.98,75.11,58.16
2019-10-15,137.69,44.37,193.27,11.26,25.46,29.53,144.89,7.51,12.55,6.75,4.64,6.48,13.83,11.37,109.05,627.74,158.45,116.42,284.95,10.59,70.54,477.07,36.89,242.22,253.4,161.5,194.68,74.3,208.43,7.44,397.09,119.06,45.13,106.84,181.83,208.51,30.83,278.39,21.32,14.82,6.19,53.44,350.85,3507.89,26.71,30.42,1283.62,50.08,460.82,148.74,230.74,22.55,22.01,40.58,168.52,45.89,66.74,548.05,628.87,123.79,62.95,97.18,87.95,103.61,7159.49,71.2,164.47,481.56,55.81,1272.69,118.38,147.26,1061.01,652.27,29.62,1350.41,996.23,115.0,179.79,467.56,279.68,106.56,70.63,910.99,148.68,710.4,280.91,161.99,323.73,58.32,787.57,374.79,1936.04,40.45,7.91,18.54,8.0,11.29,3.1,15.0,10.28,14.81,26.17,12.56,42.7,4.57,90.13,24.97,29.19,10.61,9.34,6.86,15.04,41.7,8.49,73.86,18.39,11.27,12.0,19.67,4.03,38.58,9.81,25.58,20.6,5.74,8.63,14.9,11.7,15.53,5.89,11.89,9.23,8.87,36.52,9.13,11.35,195.67,6.13,7.21,5.56,78.3,10.69,5.79,5.94,9.29,7.79,13.65,8.7,96.84,62.15,194.7,123.78,42.8,410.3,100.53,114.62,94.04,389.91,12.07,2687.51,3154.84,468.32,279.68,10.35,374.8,6.98,209.1,83.95,364.31,179.95,2040.43,333.84,59.04,14.47,71.83,42.95,207.35,94.14,23.95,61.58,18.0,20.44,135.5,80.07,37.35,187.52,1951.33,310.3,6.31,148.44,50.83,289.66,22.11,486.03,1029.41,432.35,65.69,920.47,68.71,531.93,114.5,127.34,245.43,162.06,46.62,90.3,654.72,299.86,433.63,654.87,402.01,474.94,219.61,398.9,205.09,128.75,405.74,67.3,586.48,161.6,210.0,51.07,712.96,105.48,179.93,202.75,74.22,48.94,106.97,70.35,133.95,56.38,20.9,610.17,13.76,47.78,69.22,145.89,182.45,43.8,15.27,15.98,7.18,114.05,231.86,340.46,827.96,589.25,132.14,201.51,470.83,416.02,224.98,808.23,78.2,44.82,76.67,58.02
2019-10-16,137.61,43.68,193.2,11.26,25.4,29.32,144.36,7.49,12.52,6.74,4.66,6.49,13.84,11.28,108.52,622.38,159.11,115.53,288.12,10.44,70.32,477.32,37.11,240.02,252.09,161.11,195.94,73.5,203.64,7.44,396.1,118.25,45.13,108.12,181.12,205.21,30.49,276.42,21.14,14.7,6.14,54.11,350.85,3537.31,26.29,30.01,1286.88,49.86,468.39,152.45,228.12,22.4,21.97,40.5,170.0,45.35,66.3,548.98,642.39,119.65,61.96,96.49,87.47,101.16,6928.75,70.97,162.48,471.48,55.88,1273.52,117.53,147.26,1074.61,656.75,29.59,1354.61,993.1,114.51,180.26,467.83,274.76,106.35,68.8,919.27,149.14,710.4,279.92,161.11,322.8,58.89,774.98,373.66,1916.04,40.3,7.85,18.42,7.85,11.37,3.1,14.74,10.26,14.55,26.21,12.61,42.7,4.51,89.49,23.81,29.11,10.51,9.31,6.85,14.9,42.87,8.29,73.89,18.26,11.31,12.0,19.64,3.98,38.35,9.83,25.18,20.43,5.69,8.61,14.76,11.72,15.54,5.82,11.77,9.18,8.85,36.49,9.18,11.26,196.45,6.1,7.18,5.46,77.34,10.59,5.76,5.95,9.21,7.77,13.52,8.66,97.94,61.56,195.38,124.1,43.09,409.4,100.11,119.87,92.68,386.55,11.95,2628.8,3184.57,467.76,281.64,10.35,374.32,7.05,209.56,82.71,362.66,177.43,1989.87,324.55,58.06,14.26,71.21,42.69,211.24,95.45,23.9,60.53,17.91,20.41,134.81,79.89,37.16,193.13,1915.8,305.5,6.25,147.92,51.44,288.12,22.29,490.06,1059.73,425.35,64.44,912.37,71.3,539.95,115.33,126.11,242.61,162.73,46.38,91.13,648.26,301.86,457.9,658.47,405.68,470.86,217.86,397.82,202.39,129.56,398.77,67.09,592.96,159.5,205.77,51.19,705.16,107.01,187.42,197.03,73.99,48.46,106.13,68.14,138.48,56.06,20.9,599.81,13.78,47.6,68.93,151.65,183.3,43.3,15.1,15.89,6.97,114.05,231.19,339.28,819.32,583.98,132.67,202.39,470.58,420.23,232.21,824.18,77.8,43.97,74.35,57.37
2019-10-17,138.38,43.57,198.26,11.26,25.56,29.21,144.18,7.54,12.5,6.73,4.62,6.47,13.83,11.37,108.36,619.32,159.84,115.89,286.22,10.59,69.84,477.32,37.06,240.43,251.66,159.54,193.83,73.5,203.27,7.49,396.69,117.32,44.92,109.51,180.58,205.57,30.39,277.31,21.2,14.76,6.16,54.11,352.73,3530.37,26.71,30.11,1271.33,49.57,463.39,149.54,228.41,22.49,21.85,40.27,169.05,44.76,66.11,549.9,640.18,122.04,60.34,97.06,88.3,99.74,7003.77,69.89,161.87,475.54,55.71,1257.66,117.7,147.32,1074.28,657.5,29.59,1339.21,987.88,113.79,180.26,466.77,274.19,105.74,68.8,915.28,146.76,706.0,278.44,157.0,318.16,58.92,781.92,370.63,1909.98,40.4,7.8,18.32,7.67,11.35,3.14,14.75,10.2,14.66,26.34,12.59,42.21,4.5,89.75,23.61,28.89,10.47,9.33,6.82,15.34,43.07,8.06,73.73,18.19,11.39,11.96,19.53,3.87,38.12,9.78,24.94,20.23,5.68,8.62,14.66,11.71,15.92,5.76,11.76,9.19,8.87,36.14,9.13,11.24,197.55,6.04,7.11,5.38,76.86,10.58,5.73,5.94,9.14,7.75,13.45,8.6,96.9,61.58,200.52,126.44,43.05,403.71,101.01,118.1,98.16,387.73,11.95,2615.25,3212.32,469.86,279.35,10.35,372.41,7.02,209.41,82.92,367.79,176.71,1995.91,318.25,58.24,14.35,72.14,42.37,208.85,94.58,23.84,60.66,17.82,20.31,134.55,79.66,36.84,192.68,1918.16,303.34,6.24,145.76,50.6,286.48,22.04,475.56,1038.61,433.55,64.29,913.99,72.72,537.93,114.5,126.29,237.74,167.03,46.27,90.3,649.26,298.74,460.22,664.87,424.91,478.41,217.31,400.24,201.89,128.09,396.45,66.77,597.64,155.96,206.85,50.45,744.15,105.39,190.35,204.37,73.95,48.46,107.95,69.51,143.44,56.38,20.82,604.85,13.73,47.78,68.54,150.33,188.88,44.46,15.19,15.96,6.98,113.93,230.96,338.82,826.44,579.47,130.73,203.91,481.97,418.12,234.67,824.18,78.04,46.01,73.81,57.01
2019-10-18,135.03,42.71,195.66,11.13,25.33,28.91,141.88,7.39,12.44,6.69,4.49,6.42,13.74,11.12,106.25,604.78,156.66,114.54,280.53,10.42,68.22,477.07,36.39,238.88,248.18,155.83,191.95,72.3,198.66,7.26,388.78,117.44,44.71,109.05,178.44,201.1,29.93,279.18,20.71,14.57,6.11,53.52,346.51,3467.84,26.29,29.86,1266.32,49.94,456.68,149.01,225.64,22.2,21.53,39.65,164.94,43.08,65.6,548.05,640.57,119.09,59.92,95.67,88.45,98.87,6961.34,68.81,160.23,464.34,55.94,1226.78,116.34,146.54,1055.03,649.29,28.95,1309.8,987.53,112.01,180.42,463.88,266.43,103.7,68.58,890.74,144.22,701.6,272.59,153.77,309.62,59.0,784.09,367.98,1899.68,40.16,7.72,18.05,7.44,11.1,3.08,14.57,10.13,14.83,25.54,12.59,41.77,4.43,90.25,22.92,28.69,10.26,9.11,6.75,15.36,42.66,7.76,72.76,18.04,11.15,11.7,19.14,3.75,37.43,9.58,24.61,20.4,5.61,8.52,14.41,11.53,15.61,5.68,11.54,9.05,8.82,35.72,8.86,10.99,195.55,6.0,7.0,5.29,76.3,10.57,5.68,5.92,9.0,7.55,13.16,8.6,95.72,61.23,194.0,124.48,42.58,400.18,97.68,118.35,97.14,371.71,11.77,2586.65,3173.67,475.06,274.13,10.1,370.49,6.89,206.03,80.65,374.95,176.71,1963.28,312.0,56.17,14.87,70.89,41.69,204.66,93.89,23.73,58.89,17.54,20.02,132.41,78.23,36.47,192.95,1876.53,300.4,6.2,144.44,49.26,287.61,21.75,469.92,1042.68,425.24,63.63,906.7,72.36,534.08,117.33,129.1,236.72,164.92,45.71,88.22,635.84,293.11,454.67,647.27,402.88,457.6,219.7,394.36,199.0,127.61,395.57,66.89,588.82,153.56,208.83,49.22,734.34,105.75,186.43,200.59,73.15,47.84,107.18,69.89,143.44,56.04,20.47,635.45,13.58,47.57,66.75,148.24,184.04,43.73,14.6,15.08,6.75,115.65,223.8,334.83,809.24,562.16,130.55,207.39,479.28,433.15,232.84,830.41,77.64,46.12,73.97,57.01
